CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,IsParent,CustomerPriority,IncomeLevel
13136,MR.,JAY,SAI,1966-07-05,M,M,jay12@adventure-works.com,80000.0,5.0,Bachelors,Professional,Y,Yes,Standard,High
13137,MRS.,SAVANNAH,TURNER,1968-02-28,S,F,savannah27@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y,Yes,Standard,Average
13138,MS.,BRIANA,MUNOZ,1965-10-26,S,F,briana7@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13139,MR.,RAMON,HU,1965-07-19,S,M,ramon18@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13140,MRS.,DAWN,GOEL,1965-08-20,S,F,dawn43@adventure-works.com,80000.0,5.0,Bachelors,Professional,Y,Yes,Standard,High
13141,MR.,VICTOR,HERNANDEZ,1959-11-07,M,M,victor5@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y,Yes,Standard,High
13142,MRS.,MICHELE,SANCHEZ,1961-02-23,M,F,michele33@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
13143,MS.,ERICA,ZHENG,1974-11-22,S,F,erica18@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13144,MR.,WAYNE,SHEN,1974-02-27,S,M,wayne3@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,No,Standard,High
13145,MRS.,ALISHA,WU,1973-09-02,M,F,alisha7@adventure-works.com,130000.0,4.0,High School,Management,N,Yes,High,High
13146,MS.,ALISON,JAI,1971-11-02,S,F,alison11@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,No,Standard,High
13147,MR.,OMAR,LIANG,1947-03-04,M,M,omar16@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13148,MR.,JÉSUS,HERNANDEZ,1950-04-12,M,M,jésus4@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13149,MR.,TODD,LU,1950-09-02,M,M,todd10@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13150,MRS.,CHELSEA,LOPEZ,1967-06-25,M,F,chelsea18@adventure-works.com,80000.0,5.0,Graduate Degree,Management,N,Yes,Standard,High
13151,MR.,NATHAN,WEST,1967-06-25,M,M,nathan9@adventure-works.com,80000.0,5.0,Graduate Degree,Management,N,Yes,Standard,High
13152,MR.,TOMMY,BLACK,1968-07-13,M,M,tommy17@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y,Yes,Standard,Average
13153,MR.,NOAH,JENKINS,1965-06-23,S,M,noah3@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13154,MR.,MAURICE,YUAN,1965-10-13,M,M,maurice7@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13155,MS.,JOANNA,TORRES,1966-07-04,S,F,joanna10@adventure-works.com,100000.0,0.0,Bachelors,Professional,N,No,Standard,High
13156,MR.,RICARDO,CHANDE,1964-06-03,S,M,ricardo15@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13157,MR.,JAKE,HE,1964-10-23,S,M,jake16@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13158,MR.,DEREK,PAL,1974-05-11,S,M,derek11@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13159,MRS.,NATASHA,ALONSO,1945-03-06,M,F,natasha7@adventure-works.com,10000.0,2.0,Partial High School,Clerical,N,Yes,Standard,Low
13160,MR.,MITCHELL,STONE,1948-07-19,S,M,mitchell0@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13161,MRS.,CRISTINA,XU,1948-05-24,M,F,cristina5@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13162,MS.,JOAN,MARTIN,1980-09-26,S,F,joan19@adventure-works.com,10000.0,0.0,Partial College,Manual,Y,No,Standard,Low
13163,MR.,ZACHARY,WILSON,1980-03-15,S,M,zachary36@adventure-works.com,10000.0,0.0,Partial College,Manual,Y,No,Standard,Low
13164,MR.,TROY,SANCHEZ,1980-09-10,S,M,troy22@adventure-works.com,20000.0,0.0,Bachelors,Clerical,Y,No,Standard,Low
13165,MR.,FERNANDO,NELSON,1977-09-20,S,M,fernando34@adventure-works.com,10000.0,1.0,High School,Manual,Y,Yes,Standard,Low
13166,MS.,KRISTINE,NAVARRO,1977-09-26,M,F,kristine11@adventure-works.com,20000.0,0.0,Partial College,Manual,Y,No,Standard,Low
13167,MS.,CHRISTY,WU,1977-09-21,M,F,christy6@adventure-works.com,20000.0,0.0,Partial College,Manual,Y,No,Standard,Low
13168,MS.,MISTY,SHARMA,1978-07-09,S,F,misty11@adventure-works.com,10000.0,0.0,Partial College,Manual,N,No,Standard,Low
13169,MRS.,SAVANNAH,LOPEZ,1979-01-09,M,F,savannah44@adventure-works.com,10000.0,1.0,High School,Manual,Y,Yes,Standard,Low
13170,MRS.,LATOYA,NATH,1970-03-12,S,F,latoya17@adventure-works.com,90000.0,2.0,Bachelors,Professional,N,Yes,Standard,High
13171,MR.,CALVIN,XU,1970-03-09,M,M,calvin5@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y,Yes,Standard,High
13172,MR.,CARL,JAI,1966-09-05,S,M,carl11@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,No,Standard,High
13173,MR.,MARCO,GONZALEZ,1966-05-14,S,M,marco19@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y,Yes,Standard,High
13174,MS.,BRIANNA,FLORES,1964-06-22,S,F,brianna58@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13175,MR.,MELVIN,JAI,1956-11-02,M,M,melvin9@adventure-works.com,80000.0,1.0,Partial College,Skilled Manual,N,Yes,Standard,High
13176,MR.,SERGIO,RAMAN,1977-10-19,S,M,sergio12@adventure-works.com,10000.0,0.0,High School,Manual,N,No,Standard,Low
13177,MS.,REBEKAH,DOMINGUEZ,1977-02-16,S,F,rebekah33@adventure-works.com,20000.0,0.0,Bachelors,Clerical,N,No,Standard,Low
13178,MR.,DUSTIN,SHEN,1973-05-22,S,M,dustin2@adventure-works.com,160000.0,2.0,High School,Management,Y,Yes,High,Very High
13179,MR.,JEROME,ALONSO,1972-04-23,S,M,jerome6@adventure-works.com,100000.0,0.0,High School,Management,N,No,Standard,High
13180,MR.,HENRY,VANCE,1970-04-07,S,M,henry6@adventure-works.com,110000.0,0.0,High School,Management,N,No,Standard,High
13181,MR.,WYATT,JENKINS,1970-06-19,S,M,wyatt58@adventure-works.com,110000.0,0.0,High School,Management,N,No,Standard,High
13182,MRS.,TARA,SIMPSON,1950-03-25,S,F,tara2@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13183,MRS.,DEANNA,JIMÉNEZ,1953-03-07,M,F,deanna31@adventure-works.com,40000.0,2.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
13184,MRS.,ANGELICA,LONG,1970-07-22,S,F,angelica9@adventure-works.com,80000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,High
13185,MRS.,KAREN,SUN,1970-07-22,S,F,karen23@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y,Yes,Standard,High
13186,MRS.,KRISTY,CARLSON,1969-10-14,S,F,kristy16@adventure-works.com,110000.0,1.0,Graduate Degree,Management,Y,Yes,High,High
13187,MRS.,DENISE,ARUN,1967-07-04,M,F,denise8@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y,Yes,Standard,Average
13188,MRS.,ELIZABETH,POWELL,1963-06-01,M,F,elizabeth38@adventure-works.com,60000.0,5.0,Bachelors,Professional,Y,Yes,Standard,Average
13189,MR.,DWAYNE,ROMERO,1962-10-27,S,M,dwayne8@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
13190,MR.,CLAYTON,SUN,1965-04-12,S,M,clayton12@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y,Yes,Standard,Average
13191,MR.,RONALD,FERNANDEZ,1974-10-16,M,M,ronald18@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,No,Standard,High
13192,MS.,DEANNA,MORENO,1974-04-02,S,F,deanna32@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,No,Standard,High
13193,MR.,RAFAEL,LAL,1972-06-03,M,M,rafael32@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y,No,Standard,High
13194,MR.,GRANT,NATH,1973-04-20,M,M,grant20@adventure-works.com,120000.0,0.0,Partial High School,Professional,Y,No,Standard,High
13195,MR.,EMMANUEL,FERNANDEZ,1971-10-19,S,M,emmanuel14@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,No,Standard,High
13196,MS.,COLLEEN,XU,1971-04-22,S,F,colleen29@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y,No,Standard,High
13197,MR.,RANDY,LIANG,1972-12-02,M,M,randy19@adventure-works.com,130000.0,4.0,High School,Management,N,Yes,High,High
13198,MR.,JIMMY,ASHE,1972-01-15,M,M,jimmy7@adventure-works.com,130000.0,4.0,High School,Management,Y,Yes,High,High
13199,MR.,ROSS,PRASAD,1970-09-09,S,M,ross9@adventure-works.com,110000.0,0.0,High School,Management,N,No,Standard,High
13200,MR.,STEVE,YE,1950-10-16,M,M,steve13@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13201,MRS.,TAMARA,ANAND,1950-03-01,S,F,tamara31@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13202,MRS.,MALLORY,HERNANDEZ,1952-10-12,M,F,mallory11@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
13203,MRS.,MONIQUE,RUBIO,1954-06-08,S,F,monique17@adventure-works.com,40000.0,3.0,Partial High School,Clerical,Y,Yes,Standard,Average
13204,MRS.,JANELLE,PATEL,1958-05-08,M,F,janelle3@adventure-works.com,100000.0,1.0,Bachelors,Management,Y,Yes,Standard,High
13205,MR.,LEE,OLIVER,1958-10-13,S,M,lee20@adventure-works.com,100000.0,1.0,Bachelors,Management,N,Yes,Standard,High
13206,MRS.,JULIE,LUO,1959-03-16,S,F,julie10@adventure-works.com,100000.0,1.0,Bachelors,Management,Y,Yes,Standard,High
13207,MRS.,CANDICE,SHE,1969-09-01,M,F,candice7@adventure-works.com,80000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,High
13208,MR.,ERIK,GOMEZ,1969-04-05,M,M,erik2@adventure-works.com,100000.0,1.0,Graduate Degree,Management,Y,Yes,Standard,High
13209,MRS.,MELINDA,SUAREZ,1968-05-13,S,F,melinda14@adventure-works.com,60000.0,2.0,Bachelors,Professional,N,Yes,Standard,Average
13210,MR.,COLIN,KUMAR,1968-09-19,S,M,colin31@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y,Yes,Standard,Average
13211,MR.,ROY,DOMINGUEZ,1967-06-23,S,M,roy32@adventure-works.com,70000.0,5.0,Bachelors,Professional,N,Yes,Standard,Average
13212,MRS.,SUZANNE,LIN,1964-02-25,M,F,suzanne9@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y,Yes,Standard,Average
13213,MR.,TROY,GARCIA,1963-10-15,S,M,troy16@adventure-works.com,60000.0,5.0,Bachelors,Professional,N,Yes,Standard,Average
13214,MRS.,ALLISON,COOPER,1961-06-17,S,F,allison17@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N,Yes,Standard,Average
13215,MR.,ALVIN,NATH,1965-11-07,M,M,alvin39@adventure-works.com,80000.0,5.0,Bachelors,Professional,Y,Yes,Standard,High
13216,MS.,CAROLYN,FERNANDEZ,1964-01-19,S,F,carolyn15@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13217,MR.,ROSS,MALHOTRA,1963-03-05,S,M,ross4@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
13218,MRS.,COLLEEN,SHE,1962-04-18,S,F,colleen24@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
13219,MR.,WESLEY,HUANG,1960-02-14,M,M,wesley6@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,N,Yes,Standard,Average
13220,MR.,GLENN,WU,1940-04-14,M,M,glenn7@adventure-works.com,40000.0,2.0,Bachelors,Management,N,Yes,Standard,Average
13221,MS.,CYNTHIA,KAPOOR,1978-07-28,S,F,cynthia5@adventure-works.com,10000.0,0.0,Partial College,Manual,N,No,Standard,Low
13222,MR.,EUGENE,GAO,1977-09-05,S,M,eugene19@adventure-works.com,10000.0,1.0,High School,Manual,N,Yes,Standard,Low
13223,MR.,ROBERTO,GUTIERREZ,1942-12-28,M,M,roberto11@adventure-works.com,40000.0,1.0,Graduate Degree,Clerical,Y,Yes,Standard,Average
13224,MR.,FRANCISCO,MARTINEZ,1943-05-09,M,M,francisco19@adventure-works.com,30000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Average
13225,MR.,MIGUEL,ALLEN,1960-08-11,S,M,miguel24@adventure-works.com,30000.0,3.0,Bachelors,Clerical,Y,Yes,Standard,Average
13226,MRS.,EBONY,MALHOTRA,1964-05-04,M,F,ebony4@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13227,MR.,RANDY,ZHANG,1960-08-13,M,M,randy2@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,Y,Yes,Standard,Average
13228,MR.,JUAN,TORRES,1971-04-18,S,M,juan2@adventure-works.com,10000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13229,MS.,LEAH,LI,1976-10-06,S,F,leah2@adventure-works.com,30000.0,0.0,Partial College,Clerical,N,No,Standard,Average
13230,MRS.,MARGARET,PATTERSON,1955-10-15,M,F,margaret4@adventure-works.com,10000.0,2.0,Partial College,Manual,Y,Yes,Standard,Low
13231,MR.,LUCAS,JOHNSON,1937-09-04,M,M,lucas14@adventure-works.com,30000.0,1.0,Graduate Degree,Clerical,Y,Yes,Standard,Average
13232,MR.,HAROLD,RAY,1942-02-16,M,M,harold8@adventure-works.com,30000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Average
13233,MR.,OMAR,NARA,1960-06-11,S,M,omar37@adventure-works.com,20000.0,1.0,Partial College,Manual,N,Yes,Standard,Low
13234,MRS.,VALERIE,ZHU,1951-01-15,M,F,valerie16@adventure-works.com,120000.0,4.0,Partial College,Professional,Y,Yes,High,High
13235,MR.,LARRY,DIAZ,1973-02-10,S,M,larry4@adventure-works.com,10000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13236,MS.,KRISTI,RANDALL,1973-02-18,M,F,kristi28@adventure-works.com,10000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13237,MR.,CALEB,JENKINS,1953-10-27,M,M,caleb3@adventure-works.com,170000.0,0.0,Bachelors,Management,Y,No,Standard,Very High
13238,MS.,ERIKA,ALVAREZ,1973-08-16,S,F,erika4@adventure-works.com,30000.0,0.0,High School,Manual,N,No,Standard,Average
13239,MRS.,WHITNEY,CHANDRA,1948-12-05,M,F,whitney2@adventure-works.com,130000.0,4.0,High School,Management,Y,Yes,High,High
13240,MR.,SEAN,ADAMS,1964-11-12,M,M,sean47@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13241,MR.,STEVE,HU,1964-06-24,M,M,steve23@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13242,MR.,DENNIS,GAO,1947-02-20,S,M,dennis16@adventure-works.com,150000.0,5.0,Bachelors,Professional,N,Yes,High,Very High
13243,MR.,GARRETT,BAILEY,1954-04-15,M,M,garrett20@adventure-works.com,160000.0,3.0,High School,Professional,Y,Yes,High,Very High
13244,MR.,RAUL,RAJI,1980-10-26,M,M,raul19@adventure-works.com,20000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13245,MS.,PAULA,MARTIN,1951-08-12,M,F,paula3@adventure-works.com,170000.0,0.0,Partial College,Management,N,No,Standard,Very High
13246,MRS.,CASSANDRA,LOPEZ,1973-08-22,M,F,cassandra18@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13247,MRS.,MISTY,LAL,1961-12-15,M,F,misty10@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y,Yes,Standard,Low
13248,MRS.,BARBARA,SHARMA,1959-10-11,S,F,barbara41@adventure-works.com,20000.0,2.0,Partial College,Manual,N,Yes,Standard,Low
13249,MRS.,REBEKAH,RAMAN,1952-05-10,M,F,rebekah11@adventure-works.com,10000.0,3.0,Partial College,Manual,N,Yes,Standard,Low
13250,MRS.,KIMBERLY,COOPER,1968-05-18,M,F,kimberly12@adventure-works.com,10000.0,2.0,High School,Manual,N,Yes,Standard,Low
13251,MS.,KELLI,JAI,1975-03-28,S,F,kelli34@adventure-works.com,20000.0,0.0,High School,Manual,N,No,Standard,Low
13252,MR.,RYAN,THOMAS,1976-08-10,S,M,ryan50@adventure-works.com,30000.0,0.0,Partial College,Clerical,N,No,Standard,Average
13253,MR.,GILBERT,XU,1958-05-20,M,M,gilbert26@adventure-works.com,10000.0,1.0,Bachelors,Manual,N,Yes,Standard,Low
13254,MR.,JASON,SCOTT,1957-02-14,S,M,jason41@adventure-works.com,10000.0,1.0,Partial College,Manual,N,Yes,Standard,Low
13255,MR.,ERNEST,YE,1957-04-10,M,M,ernest9@adventure-works.com,10000.0,1.0,Partial College,Manual,Y,Yes,Standard,Low
13256,MRS.,STACY,VAZQUEZ,1957-11-12,S,F,stacy15@adventure-works.com,10000.0,1.0,Partial College,Manual,Y,Yes,Standard,Low
13257,MRS.,AUTUMN,SUN,1956-09-23,M,F,autumn12@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Low
13258,MRS.,CYNTHIA,SURI,1960-04-01,S,F,cynthia4@adventure-works.com,20000.0,1.0,Partial College,Manual,Y,Yes,Standard,Low
13259,MR.,NEIL,SANZ,1952-05-13,M,M,neil19@adventure-works.com,10000.0,3.0,Partial College,Manual,N,Yes,Standard,Low
13260,MS.,ANA,ALEXANDER,1968-12-16,M,F,ana17@adventure-works.com,40000.0,0.0,Bachelors,Clerical,Y,No,Standard,Average
13261,MR.,TYRONE,CARLSON,1964-02-15,M,M,tyrone17@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13262,MR.,JAMIE,CARLSON,1971-05-12,S,M,jamie40@adventure-works.com,20000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13263,MS.,ALEXIS,BARNES,1976-04-23,S,F,alexis25@adventure-works.com,10000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13264,MR.,NICOLAS,BLACK,1978-08-23,M,M,nicolas18@adventure-works.com,30000.0,5.0,Partial College,Clerical,Y,Yes,Standard,Average
13265,MRS.,VERONICA,SURI,1962-02-09,S,F,veronica0@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y,Yes,Standard,Low
13266,MRS.,RACHAEL,ARUN,1958-03-21,S,F,rachael6@adventure-works.com,20000.0,1.0,Bachelors,Manual,Y,Yes,Standard,Low
13267,MR.,DAMIEN,BECK,1942-02-26,S,M,damien35@adventure-works.com,30000.0,1.0,Bachelors,Clerical,N,Yes,Standard,Average
13268,MRS.,JACLYN,WU,1919-04-08,S,F,jaclyn7@adventure-works.com,10000.0,3.0,Bachelors,Clerical,N,Yes,Standard,Low
13269,MR.,SHANNON,MARTIN,1968-02-17,M,M,shannon22@adventure-works.com,10000.0,3.0,High School,Manual,Y,Yes,Standard,Low
13270,MR.,STANLEY,FERNANDEZ,1966-10-06,M,M,stanley17@adventure-works.com,20000.0,1.0,High School,Manual,Y,Yes,Standard,Low
13271,MR.,VICTOR,SUAREZ,1966-02-26,M,M,victor19@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13272,MR.,DEVON,TANG,1974-12-27,S,M,devon3@adventure-works.com,20000.0,0.0,Partial High School,Manual,N,No,Standard,Low
13273,MR.,JON,SHAN,1955-08-22,S,M,jon6@adventure-works.com,20000.0,1.0,Bachelors,Clerical,N,Yes,Standard,Low
13274,MR.,CASEY,RUBIO,1938-05-25,S,M,casey45@adventure-works.com,20000.0,1.0,Bachelors,Clerical,N,Yes,Standard,Low
13275,MR.,CHARLES,TURNER,1959-05-07,S,M,charles41@adventure-works.com,20000.0,2.0,Partial College,Manual,Y,Yes,Standard,Low
13276,MRS.,STACEY,GUO,1968-07-05,M,F,stacey19@adventure-works.com,10000.0,2.0,High School,Manual,Y,Yes,Standard,Low
13277,MR.,BRYANT,LOPEZ,1968-04-26,S,M,bryant16@adventure-works.com,20000.0,1.0,Partial College,Manual,N,Yes,Standard,Low
13278,MRS.,KARA,NARA,1952-02-22,S,F,kara14@adventure-works.com,170000.0,4.0,Partial College,Professional,N,Yes,High,Very High
13279,MR.,ARTURO,ZHU,1949-04-15,S,M,arturo15@adventure-works.com,150000.0,3.0,High School,Management,N,Yes,High,Very High
13280,MR.,JONATHAN,WHITE,1972-07-08,M,M,jonathan66@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y,No,Standard,Low
13281,MRS.,ANNA,HENDERSON,1954-04-20,M,F,anna29@adventure-works.com,130000.0,3.0,High School,Professional,Y,Yes,High,High
13282,MRS.,TASHA,ASHE,1948-02-24,M,F,tasha22@adventure-works.com,150000.0,4.0,High School,Management,Y,Yes,High,Very High
13283,MR.,WALTER,GUTIERREZ,1973-09-16,S,M,walter4@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y,No,Standard,Low
13284,MR.,CEDRIC,HE,1980-04-25,M,M,cedric18@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y,No,Standard,Low
13285,MRS.,SUMMER,RANA,1942-07-21,M,F,summer9@adventure-works.com,30000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Average
13286,MR.,FRANCIS,BLANCO,1969-03-02,S,M,francis13@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y,No,Standard,Average
13287,MR.,MARSHALL,GAO,1946-07-04,M,M,marshall14@adventure-works.com,130000.0,4.0,Partial College,Professional,N,Yes,High,High
13288,MR.,OMAR,SUN,1946-09-15,S,M,omar12@adventure-works.com,130000.0,4.0,Partial College,Professional,N,Yes,High,High
13289,MR.,DAMIEN,RAJE,1946-12-03,S,M,damien30@adventure-works.com,160000.0,3.0,Bachelors,Management,N,Yes,High,Very High
13290,MR.,COLIN,RAJI,1950-05-02,M,M,colin44@adventure-works.com,150000.0,4.0,Partial College,Management,N,Yes,High,Very High
13291,MR.,NELSON,TORRES,1949-04-08,M,M,nelson10@adventure-works.com,150000.0,4.0,Partial College,Management,Y,Yes,High,Very High
13292,MRS.,CHRISTY,CHANDE,1974-08-10,M,F,christy32@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13293,MR.,DALTON,ROBERTS,1956-12-22,S,M,dalton38@adventure-works.com,170000.0,3.0,Partial College,Professional,N,Yes,High,Very High
13294,MR.,MELVIN,ASHE,1968-10-22,S,M,melvin21@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y,No,Standard,Average
13295,MR.,LEVI,PEREZ,1966-09-22,M,M,levi19@adventure-works.com,30000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Average
13296,MRS.,ALISHA,RAI,1964-11-17,M,F,alisha42@adventure-works.com,20000.0,3.0,High School,Manual,Y,Yes,Standard,Low
13297,MR.,SAMUEL,LOPEZ,1965-05-08,M,M,samuel51@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13298,MS.,JASMINE,ROBINSON,1976-11-12,S,F,jasmine15@adventure-works.com,30000.0,0.0,Partial College,Clerical,N,No,Standard,Average
13299,MS.,CHRISTINE,SHAN,1973-10-04,S,F,christine5@adventure-works.com,10000.0,0.0,Graduate Degree,Manual,N,No,Standard,Low
13300,MR.,HAROLD,LOPEZ,1939-05-07,M,M,harold14@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Low
13301,MRS.,KELLI,CHANDER,1960-03-16,S,F,kelli39@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,N,Yes,Standard,Average
13302,MR.,DREW,NARA,1970-01-16,S,M,drew18@adventure-works.com,10000.0,2.0,High School,Manual,Y,Yes,Standard,Low
13303,MS.,KRISTIN,PAL,1969-10-02,S,F,kristin13@adventure-works.com,20000.0,0.0,Partial College,Manual,N,No,Standard,Low
13304,MR.,FRANCIS,MORENO,1968-09-26,M,M,francis4@adventure-works.com,20000.0,1.0,Partial College,Manual,N,Yes,Standard,Low
13305,MRS.,CASSIE,SHARMA,1974-08-04,M,F,cassie8@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13306,MR.,ALBERT,DOMINGUEZ,1969-05-21,M,M,albert13@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y,No,Standard,Average
13307,MR.,TERRY,NARA,1957-10-06,M,M,terry19@adventure-works.com,170000.0,2.0,Bachelors,Management,Y,Yes,High,Very High
13308,MR.,NICOLAS,GOLDBERG,1963-08-03,M,M,nicolas17@adventure-works.com,20000.0,3.0,High School,Manual,Y,Yes,Standard,Low
13309,MRS.,MOLLY,SRINI,1963-06-09,S,F,molly8@adventure-works.com,20000.0,3.0,High School,Manual,N,Yes,Standard,Low
13310,MRS.,CANDICE,HU,1963-03-08,M,F,candice4@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
13311,MR.,JASON,RUSSELL,1953-02-26,S,M,jason17@adventure-works.com,170000.0,0.0,Bachelors,Management,N,No,Standard,Very High
13312,MR.,TERRENCE,JAI,1951-04-14,M,M,terrence11@adventure-works.com,130000.0,4.0,High School,Professional,Y,Yes,High,High
13313,MRS.,STEFANIE,PATEL,1947-12-25,S,F,stefanie2@adventure-works.com,170000.0,5.0,Partial High School,Professional,N,Yes,High,Very High
13314,MR.,VINCENT,HU,1967-11-14,S,M,vincent20@adventure-works.com,30000.0,1.0,Bachelors,Clerical,N,Yes,Standard,Average
